x,y,z,qx,qy,qz,qw,is_colliding,joint1,joint2,joint3,joint4
-0.10512256113920386,-0.09327352135163969,0.24692405681594337,0.014534007970235538,0.0050801923579273985,0.9438822839104476,-0.3299230037113579,False,-2.4690657711063784,0.1596709226544477,-0.7101901842870327,0.5197254652009218
0.016332486574411973,0.020995304062808265,0.22358578329253398,0.37748205658396944,-0.4633306382158597,0.5064176121423402,0.6215892685364439,False,1.3672976968937096,-0.8892080630176412,0.3392900807667312,-0.7311790810163974
-0.10289291430638192,0.05984189308203766,0.2778491169217928,-0.11708747546763494,-0.4782670302841375,-0.2069695157485642,0.8454080614606255,False,-0.4801875829401454,-0.669959328083245,-1.4897175016454314,1.1300075484820316
0.04980248027032397,0.044043914514302174,0.17994412337825544,-0.054150797388979585,0.11783840041703834,0.41403022658952376,0.900977676748719,False,0.8615087576777993,-0.7141342126969554,0.6495696342089992,0.3246671455338561
-0.20339569544646208,0.10520775963621279,0.14314119138541787,-0.12826693403876818,-0.5548624954228829,-0.18513717333284704,0.8008741673045204,False,-0.45435648817748264,-1.47099090117498,-1.2817928057860755,1.5410004634115244
-0.07210770598598179,0.057991074343485355,0.07503677833465475,-0.6490459383211501,0.2020665376568397,0.7002701854840674,0.2180141087872631,False,2.5379580659751584,0.13677086761656687,0.9203255576694485,0.4378101090175439
0.08576106380422,0.09900768305299039,0.25966734401921987,0.05557614437706735,0.02789950420399626,0.8919795744769894,-0.44777823591282256,False,-2.211091956027582,-1.1176634421535838,-0.6060507852026124,1.5992620636853052
0.011991949869103857,-0.0027244764151523604,0.18078630892815467,0.37480663720786583,0.3737008155926152,-0.6008305504531042,0.5990578726405031,False,-1.5737510623999607,-1.1916191349846432,0.7623371014271836,1.5447743543252026
0.14795379471500572,-0.09068410240423719,0.24961844645196055,0.14188412047327664,0.46840401312306473,-0.252807991029559,0.8345985241535783,False,-0.5882482086266458,0.3619845304521383,-1.0517953188366065,1.712663327595785
-0.20905074177721006,-0.034706896465787965,0.11960849192379647,0.8077855445611531,0.06302861525261905,-0.5843211723986823,0.04559248999570047,False,-2.985855348692658,0.7096934152652463,-0.5366621429553569,1.716094301797355
-0.023469530875270005,-0.2027327082067805,0.02684715346739258,0.07822024890427576,0.06572319637802841,-0.7616109683361546,0.6399302985710811,False,-1.74400038768554,0.9497598167907868,-0.16512061943106793,-0.5799495168673359
0.05547611226870916,-0.14844220895745397,0.26117762786246684,0.7993712076393077,-0.598829209051352,-0.03928378263638607,-0.029428476107069015,False,1.8557105008188826,-0.8172135377766889,-1.4313731393657907,-0.9912136768373092
0.04179703227313096,0.03670897538737483,0.0816497547014553,-0.26231908001720117,0.5507866598869823,0.3407010710590579,0.7153639183860769,False,0.8889559812536687,-0.3009648469198174,1.3453340928749542,0.2679117381969094
-0.002002008294366489,0.005621570505300502,0.11348837234154618,0.42018636280303134,-0.08119897592802483,0.8873804602869563,0.17148196850838007,False,2.7598083464558316,-1.1539747444457173,1.3141617719644612,-1.0446561146470583
0.1124837748753939,-0.024101106874699067,0.2903954654805528,0.834139129051021,-0.09863568802339662,0.5389081824654461,0.0637250759587207,False,2.906188816859369,-0.7036009124310941,-1.1856326130773378,-0.10515100606775518
0.021527943409056716,0.0702506036776595,0.21750473260867498,0.040775257879906816,-0.04667884148047649,0.6566114976107756,0.7516779930982429,False,1.4359909671215387,-0.5589680574150263,0.2580056745878154,0.17692262898698452
0.1317063557223614,-0.10527438824928115,0.24152111528215725,0.06486302131877099,0.17197425809659267,-0.34688832435389516,0.9197206822967906,False,-0.7213383664055297,0.2297641304897986,-0.7613047321981125,0.9012419916714063
0.022482271619659325,0.2070681454315929,0.1508962407496318,0.4372625650986065,-0.45995772462465256,0.5324684538155464,0.5601050672978959,False,1.5202171741519566,0.5118855132989983,-0.443757731834334,-1.4431961131664415
0.019638228597826077,0.012775483480777755,0.2934083780891173,-0.07694049720521587,0.1356448451504723,0.48734074590378834,0.8591738085252936,False,1.0319358087196964,-0.5093998918722108,-0.589644629330757,1.4122160757882514
0.010552618623341432,-0.007524302442510261,0.2944123396026205,0.41106097839377775,-0.4976691297524772,0.48639489672300046,0.5888754654213265,False,1.3807567565593297,-0.5990331953662075,-0.6030744795949056,-0.2011980253674741
-0.04963934021296747,0.04337851447682278,0.3001472241137668,-0.24559396995594426,-0.7757164771805415,-0.17546728286286198,0.5542190736492326,False,-0.6132364540253192,-0.613034392422159,-1.1308653827284556,-0.15696195505342647
0.03360234161633047,-0.06515935776973938,0.3038633140039656,0.49289255110171315,0.6826832350022525,0.31577387277560826,-0.43736414460675477,False,-1.2506688235218937,0.14381163940709474,-1.4988227748778662,-0.6470266590910372
0.15066049303721285,-0.06536773943901085,0.10421586778217795,0.06925782768927732,0.309331100271262,-0.2072186095902142,0.9255150304280483,False,-0.44052574584305004,0.23995434358704593,0.3986463087389076,0.00650665820654206
-9.936045035865981e-06,0.0045675377199385185,0.2647290920817736,0.05518608322511494,0.30035356878543945,-0.17207943824199348,0.9365526663623573,False,-0.36342069917235253,-0.8588957970326991,-0.12776006086295388,1.6073336307896928
0.06086026384894795,-0.1642238899572246,0.24657789083931989,0.6858381346680853,-0.5114974721983649,0.41498221931036877,0.3094933708917288,False,1.859978423389947,-0.9909258114058358,-1.254092943497147,0.19170887638884437
0.06271522877100265,0.05604640416156137,0.1376810144302339,-0.2667921145872067,0.601218857009781,0.30551821811843427,0.6884885416386216,False,0.8352920316715284,-0.4944352337705973,0.8734280471563265,1.0566769647744871
-0.03452667369954106,-0.08826974144451795,0.2859456323975117,-0.513533495252719,0.8511860205216757,0.056033512003897445,0.0928760101129907,False,1.085707218389036,-0.8260780020081352,-0.9225231950929278,-1.6103588270425473
0.009003834472676196,-0.0924268931256312,0.09260315946361938,-0.1927020365070822,-0.1865565143941147,-0.6921457326164854,0.6700722922819077,False,-1.6032015780642332,-0.0745909673435845,0.9642393144117225,-1.4327203988926314
0.1637781733923749,-0.09048238806061337,0.23329270450241857,0.04083791785429735,0.1482548795502169,-0.2624077728377902,0.9526252757035092,False,-0.5375829825962697,0.3892961422131411,-0.936137813454843,0.8556200993001533
0.056119420364965505,-0.0015593565839641366,0.21255712668459004,-0.015075060590966229,-0.8533142304570077,-0.009205963264128269,0.5210977037831993,False,-0.035329289058376734,-0.7680466812646835,0.4025682322241737,-1.6796505174334233
0.010640232179678261,0.22438192565647924,0.17643921091898304,0.18249503164698339,-0.18139245186896158,0.685365258484898,0.6812244889102724,False,1.576856312113204,0.8101385657220752,-1.1908968399657371,-0.13971346823016573
