trial,success,planning_time,wall_time,path_length_joint,trajectory_duration,timestamp_utc,elapsed_time_sec,start_state_json,goal_pose_json,waypoints_json
72,False,10.054391622543335,10.054391622543335,0.0,0.0,2026-02-23T05:13:52.227111+00:00,739.0120706558228,"[0.0, 0.0, 0.0, 0.0]","[0.1824780176911553, -0.1443653850773531, 0.1162898437341551, 0.9044103712642304, -0.2775586999052039, -0.3161057607406228, 0.0712754970745347]",[]
73,False,10.029729843139648,10.029729843139648,0.0,0.0,2026-02-23T05:14:02.258512+00:00,749.0434730052948,"[0.0, 0.0, 0.0, 0.0]","[0.0358955604109082, -0.0207743273845035, -0.0470290298161564, 0.608088991301042, -0.3870168113745799, -0.5778748219943187, -0.3827616183435437]",[]
74,False,10.020256996154785,10.020256996154785,0.0,0.0,2026-02-23T05:14:12.279099+00:00,759.0640606880188,"[0.0, 0.0, 0.0, 0.0]","[0.2088946218213011, 0.1445281160854781, 0.1875644637862085, 0.3501626774165638, -0.4967300079066541, 0.3693915705602564, 0.7029902319296805]",[]
75,False,10.013601303100586,10.013601303100586,0.0,0.0,2026-02-23T05:14:22.292934+00:00,769.0778956413269,"[0.0, 0.0, 0.0, 0.0]","[0.1202057412677175, -0.2338438841516193, 0.1262451553845643, -0.3015173406209684, 0.5887381245981353, -0.1463755641276019, 0.7355602682145466]",[]
76,False,10.028264045715332,10.028264045715332,0.0,0.0,2026-02-23T05:14:32.321436+00:00,779.1063973903656,"[0.0, 0.0, 0.0, 0.0]","[-0.0921902716588755, -0.0956044763728793, 0.0325120376433167, 0.7310376835854413, 0.0344543324353559, -0.4676943384930762, -0.4956397985392113]",[]
77,False,11.01581335067749,11.01581335067749,0.0,0.0,2026-02-23T05:14:43.337588+00:00,790.1225469112396,"[0.0, 0.0, 0.0, 0.0]","[0.0249800147834417, -0.0371625213209523, 0.3178904591451837, 0.5893577047007504, 0.546274937737058, 0.5823043110802174, 0.123137636844427]",[]
78,False,10.285516500473022,10.285516500473022,0.0,0.0,2026-02-23T05:14:53.623734+00:00,800.40869307518,"[0.0, 0.0, 0.0, 0.0]","[-0.1038891953803512, 0.0069219259121894, 0.2525779430218615, -0.2165025879553467, -0.4603217776886127, 0.8567169400353802, -0.0852442083114601]",[]
79,False,10.043208599090576,10.043208599090576,0.0,0.0,2026-02-23T05:15:03.675187+00:00,810.4601490497589,"[0.0, 0.0, 0.0, 0.0]","[-0.1681321995249533, 0.0837191679371646, -0.0233122942242591, -0.4569637332251077, 0.535639417007953, 0.2779709111923463, 0.6534575227168553]",[]
80,False,10.02095890045166,10.02095890045166,0.0,0.0,2026-02-23T05:15:13.698527+00:00,820.4834864139557,"[0.0, 0.0, 0.0, 0.0]","[-0.1070154251498448, -0.0900909888588326, -0.0516682886670046, 0.7071117468752063, 0.4140309898192969, -0.0881428248189095, 0.5663939965547748]",[]
81,False,10.022045373916626,10.022045373916626,0.0,0.0,2026-02-23T05:15:23.721073+00:00,830.5060341358185,"[0.0, 0.0, 0.0, 0.0]","[0.0234082355822544, -0.008789216140938, 0.3149935789827328, 0.2841406598792543, 0.9124673089020792, -0.239192500548722, -0.1716229683627138]",[]
82,False,10.035972595214844,10.035972595214844,0.0,0.0,2026-02-23T05:15:33.757448+00:00,840.5424075126648,"[0.0, 0.0, 0.0, 0.0]","[0.0078813196340208, 0.008851524753501, -0.003438252916446, 0.5132075463341921, 0.7561767747210468, -0.3706074350830707, -0.1657251604894706]",[]
83,False,10.014591932296753,10.014591932296753,0.0,0.0,2026-02-23T05:15:43.772610+00:00,850.557569026947,"[0.0, 0.0, 0.0, 0.0]","[0.035394704189494, -0.00785483346034, 0.3046579234690598, 0.6666542891138683, -0.2498906894636582, 0.0284357666614724, 0.7016538386553833]",[]
84,False,10.1786367893219,10.1786367893219,0.0,0.0,2026-02-23T05:15:53.951960+00:00,860.7369182109833,"[0.0, 0.0, 0.0, 0.0]","[-0.0555254359935572, 0.2525644746215704, 0.1766331935392614, 0.5763619124102373, 0.787831476727156, -0.0661983416429166, -0.2067517587940915]",[]
85,False,10.127381801605225,10.127381801605225,0.0,0.0,2026-02-23T05:16:04.080316+00:00,870.8652772903442,"[0.0, 0.0, 0.0, 0.0]","[0.1148944565827345, 0.0330960228964268, 0.0770027896610412, 0.9081123793509808, 0.0547442723269582, -0.2762437812476025, -0.3098779508756935]",[]
86,False,10.04102611541748,10.04102611541748,0.0,0.0,2026-02-23T05:16:14.121711+00:00,880.9066722393036,"[0.0, 0.0, 0.0, 0.0]","[-0.1116907953231111, -0.1553726091343919, 0.0322610540233963, -0.4453896420145632, 0.8484308620701638, -0.2859740921099287, 0.0034579929033735]",[]
87,False,10.04643988609314,10.04643988609314,0.0,0.0,2026-02-23T05:16:24.168389+00:00,890.9533493518829,"[0.0, 0.0, 0.0, 0.0]","[0.0204741460251792, 0.0266314402162821, 0.1512173261522296, 0.7937928025029857, 0.5039199731360418, -0.3354866651417263, -0.0583639004960278]",[]
88,False,10.047324419021606,10.047324419021606,0.0,0.0,2026-02-23T05:16:34.216247+00:00,901.001158952713,"[0.0, 0.0, 0.0, 0.0]","[-0.175388481543876, -0.1105634906985362, -0.0791823514336831, -0.3905517464008508, 0.7027015554359726, 0.577950707014961, 0.1401885788215885]",[]
89,False,10.053750991821289,10.053750991821289,0.0,0.0,2026-02-23T05:16:44.270763+00:00,911.055722951889,"[0.0, 0.0, 0.0, 0.0]","[-0.0394232285901092, 0.0176969131159455, -0.086636601444434, 0.299774725066163, 0.5494229660753162, -0.2825740822077753, 0.7269259980389625]",[]
