trial,success,planning_time,wall_time,path_length_joint,trajectory_duration,timestamp_utc,elapsed_time_sec,start_state_json,goal_pose_json,waypoints_json
10,True,0.32932966999999996,0.3757753372192383,1.7900560557952656,1.63297953,2026-02-25T02:02:48.467021+00:00,121.99983191490173,"[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0809258466122313, 0.0135997275175315, -0.1641846449957252, -0.0744375589442494, 0.9202493713747206, 0.0001627807555817, 0.3841876075633863]","[[0.0, 0.0, 0.0, 0.0, 0.0], [0.0013824308057089362, 0.009999999999999976, -0.0013826237312477253, 0.008730075814852812, 0.00045948205010414484], [0.005529723222835737, 0.03999999999999985, -0.005530494924990892, 0.0349203032594112, 0.0018379282004165767], [0.01244187725138044, 0.08999999999999989, -0.01244361358122954, 0.0785706823336754, 0.004135338450937308], [0.022118883053780326, 0.15999992883866113, -0.02212196986102807, 0.13968115091325697, 0.007351709531930547], [0.03456074668698318, 0.2499998303297336, -0.03456556982217953, 0.21825174724789193, 0.011487043456559463], [0.049767468974399404, 0.3599997104294677, -0.049774414288209244, 0.31428247653743197, 0.01654134049850307], [0.06773904792590073, 0.48999955474200185, -0.06774850126871121, 0.4277733262141806, 0.022514599996297364], [0.08847548444442535, 0.6399993697988615, -0.08848783166674964, 0.5587243019802095, 0.029406822250054223], [0.1100486004710615, 0.7960514191133514, -0.11006395833595511, 0.6949589241380745, 0.03657713380425174], [0.12893203932729777, 0.9326473252393902, -0.12895003247606995, 0.8142081857859584, 0.04285347050251431], [0.1450506165721162, 1.0492432313654296, -0.14507085915368942, 0.9159972958041372, 0.04821084310056863], [0.15840433220551683, 1.1458391374914694, -0.15842643836881343, 1.0003262541926108, 0.05264925159841466], [0.16899318622749965, 1.2224350436175095, -0.16901677012144206, 1.0671950609513787, 0.056168695996052426], [0.1768171786380645, 1.2790309497435493, -0.17684185441157518, 1.1166037160804407, 0.05876917629348188], [0.18187630943721148, 1.315626855869589, -0.18190169123921288, 1.1485522195797973, 0.060450692490703034], [0.18417057862494057, 1.3322227619956286, -0.18419628060435506, 1.1630405714494478, 0.061213244587715904], [0.1843209386341887, 1.3333104114362169, -0.1843466615971386, 1.1639900976570796, 0.061263220127191514]]"
11,False,15.026828527450562,15.026828527450562,0.0,0.0,2026-02-25T02:03:03.494235+00:00,137.02704644203186,"[0.0, 0.0, 0.0, 0.0, 0.0]","[-0.0499301786308955, -0.1195062065582553, -0.1396793853895018, 0.1460961662111804, 0.5233220884944539, -0.6073956900448749, 0.5795346215948692]",[]
12,False,15.034627199172974,15.034627199172974,0.0,0.0,2026-02-25T02:03:18.529101+00:00,152.06191229820251,"[0.0, 0.0, 0.0, 0.0, 0.0]","[0.1372672261189396, 0.1073514583815802, 0.3116055078595757, 0.0576999197090057, -0.7957051904624505, -0.1495779487420233, 0.58408082179337]",[]
13,True,2.001581347,2.0595498085021973,3.907428884067319,2.42938419,2026-02-25T02:03:20.589221+00:00,154.12203240394592,"[0.0, 0.0, 0.0, 0.0, 0.0]","[-0.1230366927388869, 0.1260541639914521, 0.2848831231623098, 0.352405847935212, 0.9237928483078656, -0.0772706027746754, -0.1282425268900427]","[[0.0, 0.0, 0.0, 0.0, 0.0], [0.008146600969297991, -0.0024277315851980626, -1.3763260561506365e-05, 0.0017519860377508108, -0.009999999999999995], [0.032586403877192006, -0.009710926340792262, -5.505304224602553e-05, 0.007007944151003252, -0.04000000000000003], [0.07331940872368188, -0.021849584266782553, -0.00012386934505355724, 0.01576787433975729, -0.08999999999999991], [0.13034556307077697, -0.0388436897363613, -0.0002202120803928311, 0.028031765326840045, -0.15999993563206158], [0.20366490278905042, -0.06069325343915524, -0.00034408130886532344, 0.04379962482648027, -0.24999985092752192], [0.2932774194706162, -0.08739827286956839, -0.0004954770162663459, 0.06307145103050064, -0.35999973556565196], [0.3991831207665593, -0.1189587503076659, -0.0006743992155220108, 0.0858472455843229, -0.48999959893820294], [0.5213820164266307, -0.15537468865892679, -0.0008808479231040172, 0.11212701058470215, -0.6399994530130508], [0.6598740900669503, -0.19664608304086528, -0.0011148231113326484, 0.1419107425081654, -0.8099992776788878], [0.8146593333677657, -0.2427729309741498, -0.001376324766152113, 0.17519843956548908, -0.9999990627231693], [0.9857377529043985, -0.29375523441826196, -0.0016653528986710765, 0.21199010317074404, -1.2099988162171407], [1.1731093389991618, -0.34959299048919834, -0.0019819074925395887, 0.25228573124267323, -1.4399985262813852], [1.3649170484761044, -0.40675273555791913, -0.002305956687189706, 0.2935353800474956, -1.6754436035593891], [1.540783294389905, -0.4591618374133074, -0.0026030736044914946, 0.33135670068340484, -1.8913204417359313], [1.700356338365109, -0.5067154760982995, -0.0028726640006702716, 0.3656740492438125, -2.087197279912473], [1.8436361804017178, -0.5494136516128957, -0.003114727875726036, 0.39648742572871865, -2.263074118089016], [1.9706228204997314, -0.5872563639570957, -0.0033292652296587886, 0.42379683013812325, -2.418950956265559], [2.0813162586591485, -0.6202436131308997, -0.0035162760624685287, 0.44760226247202634, -2.5548277944421023], [2.1757164948799703, -0.6483753991343078, -0.0036757603741552564, 0.4679037227304278, -2.670704632618646], [2.253823529162197, -0.6716517219673198, -0.0038077181647189727, 0.4847012109133278, -2.7665814707951903], [2.3156373615058277, -0.6900725816299358, -0.003912149434159677, 0.49799472702072617, -2.842458308971735], [2.3611579919108614, -0.7036379781221554, -0.003989054182477367, 0.5077842710526228, -2.898335147148279], [2.3903854203773007, -0.7123479114439792, -0.004038432409672046, 0.5140698430090181, -2.9342119853248243], [2.403319646905144, -0.7162023815954071, -0.004060284115743713, 0.5168514428899117, -2.9500888235013694], [2.40402304942158, -0.7164119993872562, -0.004061472477877788, 0.5170027147384237, -2.950952254175202]]"
14,False,15.015287399291992,15.015287399291992,0.0,0.0,2026-02-25T02:03:35.604922+00:00,169.13773345947266,"[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0567268467151348, -0.0781042552107425, 0.4537194166718465, -0.3880940363312657, -0.5051091293092771, -0.4437759937386141, 0.6303258314822865]",[]
15,False,15.039607048034668,15.039607048034668,0.0,0.0,2026-02-25T02:03:50.644947+00:00,184.17775869369507,"[0.0, 0.0, 0.0, 0.0, 0.0]","[0.1164732547046868, -0.257465814038027, -0.0904817445152737, 0.7422075387766796, -0.1646625075486623, -0.6496073498417108, 0.0049516686560948]",[]
16,True,3.820126567,3.863194704055786,2.1860627520231484,1.883843579,2026-02-25T02:03:54.508783+00:00,188.04159450531006,"[0.0, 0.0, 0.0, 0.0, 0.0]","[-0.0732369793537085, 0.0608371738968511, 0.4418569851579329, 0.5971633906183254, 0.3434483445150346, 0.7024975602311551, -0.1787072953865677]","[[0.0, 0.0, 0.0, 0.0, 0.0], [-0.003600378271638857, -0.004737090492987185, -0.003650525342432144, -0.001745871815042175, -0.009999999999999974], [-0.014401513086555443, -0.01894836197194876, -0.014602101369728593, -0.006983487260168708, -0.03999999999999994], [-0.032403404073757164, -0.04263381394876227, -0.03285472770572947, -0.015712846155480305, -0.0899999989695732], [-0.05760603753484911, -0.07579342840017253, -0.058408390461244776, -0.027933941858441155, -0.15999995886162055], [-0.0900094116643463, -0.11842720295066646, -0.09126308780564228, -0.043646773493547335, -0.24999987466143292], [-0.12961352466505557, -0.1705351352356407, -0.131418817916697, -0.06285134018931571, -0.35999974137733154], [-0.17641837901648205, -0.23211722851743022, -0.1788755833084493, -0.08554764314809166, -0.4899995658961071], [-0.23042397228704803, -0.3031734795967591, -0.2336333815154537, -0.11173568119077044, -0.6399993414640865], [-0.29163030236299103, -0.3837038856925073, -0.29569221039450677, -0.14141545329236024, -0.8099990622103244], [-0.3576085722948845, -0.4705128295471338, -0.3625894440361738, -0.17340920316767663, -0.9932527787756693], [-0.4176516183712549, -0.5495126793626078, -0.4234687863722885, -0.20252488322267742, -1.1600214945779652], [-0.47049390790434736, -0.6190383481921072, -0.4770470780235388, -0.2281488196475938, -1.306790210380261], [-0.5161354408941619, -0.679089836035632, -0.5233243189899245, -0.2502810124424257, -1.4335589261825556], [-0.5545762173406988, -0.7296671428931826, -0.562300509271446, -0.2689214616071733, -1.5403276419848513], [-0.5858162372439579, -0.7707702687647586, -0.5939756488681032, -0.2840701671418365, -1.6270963577871465], [-0.6098555006039394, -0.8023992136503603, -0.6183497377798961, -0.29572712904641546, -1.693865073589442], [-0.6266940074206437, -0.8245539775499883, -0.6354227760068253, -0.30389234732091014, -1.7406337893917387], [-0.6363317576940701, -0.8372345604636418, -0.64519476354889, -0.3085658219653205, -1.767402505194035], [-0.6388627320763379, -0.8405646146356378, -0.6477609900468934, -0.3097931254610123, -1.7744322509354893]]"
17,False,15.034565210342407,15.034565210342407,0.0,0.0,2026-02-25T02:04:09.543877+00:00,203.0766885280609,"[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0655210895557504, -0.3020262589471402, 0.211780478087812, 0.470345196182203, -0.4854073453141619, -0.4227273103047392, 0.6037025150402338]",[]
18,False,15.042276382446289,15.042276382446289,0.0,0.0,2026-02-25T02:04:24.586427+00:00,218.1192388534546,"[0.0, 0.0, 0.0, 0.0, 0.0]","[-0.1432411158742101, -0.0905595923526595, 0.3112809477500174, 0.5677564579659274, -0.34112666997511, 0.4895911837394233, 0.5670852425114825]",[]
19,True,0.087724755,0.13396954536437988,3.259546683081081,2.301081518,2026-02-25T02:04:24.720962+00:00,218.25377321243286,"[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0355625175637007, 0.1129762154192631, 0.3894313092073903, 0.69357777711052, 0.6391638039509231, 0.0479950721345398, -0.3288099327395932]","[[0.0, 0.0, 0.0, 0.0, 0.0], [0.005158706578245777, -0.001905544527847254, -0.003367236752718257, 0.0031622878954882428, -0.009999999999999978], [0.02063482631298308, -0.007622178111389007, -0.013468947010873011, 0.012649151581952955, -0.03999999999999986], [0.04642835920421205, -0.01714990075062531, -0.030305130774464357, 0.028460591059394223, -0.08999999999999993], [0.0825392843375256, -0.030488704720105342, -0.053875774392054834, 0.05059659350727741, -0.1599999594580411], [0.12896761078508093, -0.04763859337094032, -0.08418088378530342, 0.07905716448683622, -0.2499998959602316], [0.1857133436767218, -0.06859956859801332, -0.12122046230260729, 0.11384230714266562, -0.3599998194506217], [0.2527764816979694, -0.09337162991577663, -0.16499450908596813, 0.15495202066898994, -0.489999727381133], [0.33015700949379023, -0.12195477165232407, -0.21550301411271222, 0.20238629565317134, -0.639999589986488], [0.4178549257492815, -0.15434899332195137, -0.2727459765245645, 0.25614513128917427, -0.8099994047177861], [0.5158702420749439, -0.1905542992133936, -0.336723403900034, 0.3162285346942373, -0.9999991940816393], [0.6242029509449791, -0.23057068654674, -0.407435291326815, 0.3826365012550449, -1.2099989434895104], [0.7403292661917916, -0.27346590867291815, -0.483234290693393, 0.4538219496775684, -1.4351063681616483], [0.8487736890810422, -0.31352356139610044, -0.5540190970865061, 0.5202983969486787, -1.6453226718889422], [0.9469006988138009, -0.3497701250635879, -0.6180694299741822, 0.5804502684288123, -1.8355389756162355], [1.0347102953900675, -0.3822055996753808, -0.6753852893564215, 0.6342775641179691, -2.0057552793435276], [1.1122024788098421, -0.41082998523147907, -0.7259666752332242, 0.6817802840161491, -2.1559715830708193], [1.1793772490731254, -0.4356432817318829, -0.7698135876045904, 0.7229584281233529, -2.2861878867981114], [1.2362346061799176, -0.4566454891765922, -0.8069260264705203, 0.7578119964395802, -2.396404190525404], [1.2827745501302186, -0.4738366075656073, -0.837303991831014, 0.7863409889648315, -2.4866204942526977], [1.3189970809240277, -0.4872166368989277, -0.860947483686071, 0.808545405699106, -2.5568367979799915], [1.3449021985613445, -0.4967855771765534, -0.877856502035691, 0.8244252466424037, -2.607053101707283], [1.3604899030421709, -0.502543428398485, -0.8880310468798751, 0.8339805117947254, -2.6372694054345764], [1.3657601943665054, -0.5044901905647219, -0.8914711182186227, 0.8372112011560706, -2.64748570916187], [1.3657607977714175, -0.5044904134529422, -0.8914715120784334, 0.837211571043371, -2.647486878844431]]"
20,False,16.669610738754272,16.669610738754272,0.0,0.0,2026-02-25T02:04:41.392200+00:00,234.9250111579895,"[0.0, 0.0, 0.0, 0.0, 0.0]","[0.015950703955203, 0.0292616630793135, -0.0230927388681304, 0.6902950431938945, 0.3632855738699144, -0.591925368947587, 0.2028317104306161]",[]
21,True,5.6878390119999995,5.718935012817383,3.27089765664804,2.4431032200000002,2026-02-25T02:04:47.111814+00:00,240.6446259021759,"[0.0, 0.0, 0.0, 0.0, 0.0]","[-0.2438045633426457, 0.0432554837679567, 0.3106914856889462, 0.1638698665203009, -0.6137232236356419, 0.736415889574026, 0.2327705075815888]","[[0.0, 0.0, 0.0, 0.0, 0.0], [0.00999999999999999, -0.0004570021454181595, -0.0006145474482047842, -0.0007687732824747779, -0.004352665607674793], [0.03999999999999994, -0.0018280085816726372, -0.0024581897928191354, -0.0030750931298991107, -0.017410662430699164], [0.09000000000000002, -0.004113019308763441, -0.005530927033843064, -0.00691895954227301, -0.03917399046907319], [0.15999998145578231, -0.0073120334792158345, -0.009832758031646393, -0.01230037109396655, -0.06964264165111891], [0.24999992322158132, -0.011425050126663793, -0.01536368148672149, -0.01921932615934977, -0.1088166067727917], [0.35999982739364916, -0.016452069346906496, -0.022123697527893005, -0.027675824899576946, -0.15669588674652002], [0.48999971605584886, -0.022393092149181216, -0.030112807512319102, -0.03766986901239645, -0.21328049118467096], [0.6399995826469367, -0.029248118233637706, -0.03933101103678022, -0.049201457993397396, -0.2785704172313545], [0.8099994339509311, -0.03701714791030707, -0.04977830851818649, -0.062270592364117014, -0.3525656678394272], [0.9999992524740304, -0.04570018037971882, -0.06145469888146078, -0.07687727077967856, -0.43526623539442194], [1.2099990436050285, -0.05529721588814198, -0.07436018245777004, -0.09302149365435809, -0.5266721222419006], [1.439998807832861, -0.06580825445792102, -0.0884947592771617, -0.11070326102574367, -0.6267833285946804], [1.6776904548765263, -0.07667081372261414, -0.10310203879218939, -0.1289763597972032, -0.7302425543265343], [1.8963110988871381, -0.08666182405716907, -0.11653731468235022, -0.14578333080848202, -0.8254008101578049], [2.0949317428977503, -0.09573883010088768, -0.12874349567610147, -0.16105275525481128, -0.9118537347737259], [2.2735523869083645, -0.10390183185377011, -0.1397205817734433, -0.17478463313619116, -0.9896013281742982], [2.4321730309189764, -0.11115082931581612, -0.14946857297437544, -0.18697896445262135, -1.0586435903595202], [2.570793674929589, -0.11748582248702581, -0.157987469278898, -0.197635749204102, -1.1189805213293929], [2.689414318940201, -0.12290681136739916, -0.16527727068701098, -0.206754987390633, -1.1706121210839153], [2.788034962950812, -0.12741379595693614, -0.17133797719871435, -0.21433667901221443, -1.2135383896230878], [2.8666556069614217, -0.13100677625563673, -0.17616958881400802, -0.22038082406884615, -1.2477593269469103], [2.925276250972032, -0.13368575226350105, -0.1797721055328922, -0.22488742256052838, -1.2732749330553834], [2.963896894982643, -0.1354507239805291, -0.18214552735536685, -0.22785647448726115, -1.2900852079485072], [2.982517538993255, -0.1363016914067208, -0.18328985428143196, -0.22928797984904437, -1.298190151626282], [2.9843754265721976, -0.13638659726767308, -0.18340403028850102, -0.22943080928229767, -1.2989988279630609]]"
22,True,10.689123313,10.727454900741577,4.036616445632789,2.418496061,2026-02-25T02:04:57.839780+00:00,251.37259101867676,"[0.0, 0.0, 0.0, 0.0, 0.0]","[0.0586953334298666, 0.058697776383534, 0.3763891680655554, 0.1409263174990203, -0.5271282001230054, 0.3039612221589298, 0.7809501962960863]","[[0.0, 0.0, 0.0, 0.0, 0.0], [-0.0077480346133104875, -0.003635431259450539, 0.0009200962527682725, -0.00405133877934668, 0.009999999999999986], [-0.03099213845324202, -0.014541725037802189, 0.003680385011073098, -0.016205355117386758, 0.04000000000000004], [-0.06973230972346119, -0.03271888049220292, 0.008280866061595909, -0.03646204807484264, 0.08999999768156264], [-0.12396853563758152, -0.05816689162319207, 0.014721537885925026, -0.06482141096589197, 0.15999997654193954], [-0.19370079691144282, -0.09088574938250871, 0.023002398194023756, -0.10128343370711743, 0.24999991169203153], [-0.2789291001391866, -0.13087545686416946, 0.03312344776896099, -0.14584811974650325, 0.3599998116425666], [-0.3796534349311382, -0.17813600919326741, 0.04508468537693988, -0.19851546365143416, 0.4899996629841125], [-0.4958738002936576, -0.23266740590357976, 0.058886110899963484, -0.2592854649023496, 0.6399994644342275], [-0.627590200846986, -0.2944696491629556, 0.07452772488669565, -0.32815812591510907, 0.8099992219560259], [-0.7748026396546142, -0.36354274040880574, 0.0920095277009327, -0.4051334482915689, 0.999998939503401], [-0.9375111104150222, -0.43988667668441384, 0.11133151859435518, -0.4902114287367526, 1.2099986089432975], [-1.115715624574734, -0.5235014633605677, 0.13249369892626317, -0.5833920732358874, 1.43999824504917], [-1.2966540231682815, -0.6083990074618649, 0.15398053408337706, -0.6780022276143434, 1.6735263687912993], [-1.4622289125361725, -0.6860878871106493, 0.1736429185283564, -0.7645790182019581, 1.8872255810837257], [-1.612307732677442, -0.7565059042405327, 0.19146511046779915, -0.8430531312308793, 2.0809247933761523], [-1.7468904835920922, -0.8196530588515157, 0.20744710990170562, -0.913424566701108, 2.2546240056685805], [-1.8659771652801225, -0.875529350943598, 0.22158891683007553, -0.9756933246126438, 2.4083232179610095], [-1.9695677777415312, -0.9241347805167791, 0.23389053125290893, -1.0298594049654861, 2.5420224302534384], [-2.0576623209763185, -0.9654693475710587, 0.2443519531702057, -1.0759228077596348, 2.655721642545867], [-2.1302607949844847, -0.9995330521064373, 0.2529731825819659, -1.1138835329950898, 2.7494208548382946], [-2.187363199766029, -1.0263258941229145, 0.25975421948818944, -1.1437415806718512, 2.823120067130722], [-2.228969535320952, -1.0458478736204904, 0.2646950638888764, -1.1654969507899189, 2.876819279423149], [-2.255079801649255, -1.0580989905991656, 0.26779571578402694, -1.179149643349294, 2.910518491715577], [-2.2656939987509372, -1.06307924505894, 0.269056175173641, -1.1846996583499758, 2.924217704008005], [-2.265959062338664, -1.0632036147217843, 0.2690876520611337, -1.184838256387484, 2.924559808297616]]"
23,False,15.207056045532227,15.207056045532227,0.0,0.0,2026-02-25T02:05:13.047345+00:00,266.5801556110382,"[0.0, 0.0, 0.0, 0.0, 0.0]","[-0.0225080657733442, 0.2188339027223494, 0.3773437770830997, 0.6810365809809793, 0.3602877582992017, 0.6353135494863564, -0.0525223802252056]",[]
