planner_name,planning_time,attempts,states_explored,node_count,tree_depth,success
RRTConnect,0.05427861213684082,1,125,50,25,1
RRTConnect,0.033206939697265625,1,130,52,26,1
RRTConnect,0.045929670333862305,1,90,36,18,1
RRTConnect,0.04213237762451172,1,75,30,15,1
RRTConnect,0.029343605041503906,1,125,50,25,1
RRTConnect,0.048491716384887695,1,130,52,26,1
RRTConnect,0.04234004020690918,1,120,48,24,1
RRTConnect,0.028971433639526367,1,110,44,22,1
RRTConnect,0.03320598602294922,1,80,32,16,1
RRTConnect,0.03443574905395508,1,115,46,23,1
RRTConnect,0.039836883544921875,1,130,52,26,1
RRTConnect,0.02887129783630371,1,100,40,20,1
RRTConnect,0.04099726676940918,1,110,44,22,1
RRTConnect,0.04968404769897461,1,90,36,18,1
RRTConnect,0.04370522499084473,1,110,44,22,1
RRTConnect,0.03878521919250488,1,130,52,26,1
RRTConnect,0.03599143028259277,1,115,46,23,1
RRTConnect,0.03689169883728027,1,100,40,20,1
RRTConnect,0.050189971923828125,1,130,52,26,1
RRTConnect,0.032785892486572266,1,110,44,22,1
RRTConnect,0.023279666900634766,1,90,36,18,1
RRTConnect,0.024395227432250977,1,115,46,23,1
RRTConnect,0.04452943801879883,1,90,36,18,1
RRTConnect,0.03390955924987793,1,125,50,25,1
RRTConnect,0.04876279830932617,1,115,46,23,1
RRTConnect,0.048105716705322266,1,130,52,26,1
RRTConnect,0.04810595512390137,1,130,52,26,1
RRTConnect,0.019124269485473633,1,135,54,27,1
RRTConnect,0.04210162162780762,1,95,38,19,1
RRTConnect,0.0490875244140625,1,125,50,25,1
RRTConnect,0.02576756477355957,1,130,52,26,1
RRTConnect,0.024770736694335938,1,130,52,26,1
RRTConnect,0.03307843208312988,1,85,34,17,1
RRTConnect,0.020018577575683594,1,110,44,22,1
RRTConnect,0.02182912826538086,1,85,34,17,1
RRTConnect,0.018589496612548828,1,130,52,26,1
RRTConnect,0.03387117385864258,1,120,48,24,1
RRTConnect,0.04892587661743164,1,130,52,26,1
RRTConnect,0.028290510177612305,1,105,42,21,1
RRTConnect,0.045874595642089844,1,125,50,25,1
RRTConnect,0.045824289321899414,1,120,48,24,1
RRTConnect,0.020960330963134766,1,105,42,21,1
RRTConnect,0.022120237350463867,1,130,52,26,1
RRTConnect,0.049814701080322266,1,110,44,22,1
RRTConnect,0.027049779891967773,1,125,50,25,1
RRTConnect,0.01605391502380371,1,130,52,26,1
RRTConnect,0.030484676361083984,1,115,46,23,1
RRTConnect,0.04098105430603027,1,120,48,24,1
RRTConnect,0.12716078758239746,1,135,54,27,1
RRTConnect,0.023026704788208008,1,115,46,23,1
RRTConnect,0.02674555778503418,1,120,48,24,1
RRTConnect,0.038298606872558594,1,120,48,24,1
RRTConnect,0.046230316162109375,1,90,36,18,1
RRTConnect,0.042963504791259766,1,125,50,25,1
RRTConnect,0.04039621353149414,1,130,52,26,1
RRTConnect,0.06837582588195801,1,120,48,24,1
RRTConnect,0.05021810531616211,1,100,40,20,1
RRTConnect,0.07339000701904297,1,125,50,25,1
RRTConnect,0.04640913009643555,1,125,50,25,1
RRTConnect,0.04767251014709473,1,115,46,23,1
RRTConnect,0.04810023307800293,1,100,40,20,1
RRTConnect,0.06601595878601074,1,120,48,24,1
RRTConnect,0.07172560691833496,1,125,50,25,1
RRTConnect,0.059271812438964844,1,130,52,26,1
RRTConnect,0.053328514099121094,1,120,48,24,1
RRTConnect,0.02737283706665039,1,110,44,22,1
RRTConnect,0.05919790267944336,1,115,46,23,1
RRTConnect,0.05033373832702637,1,130,52,26,1
RRTConnect,0.046227455139160156,1,125,50,25,1
RRTConnect,0.039736032485961914,1,95,38,19,1
RRTConnect,0.04513883590698242,1,110,44,22,1
RRTConnect,0.05640912055969238,1,105,42,21,1
RRTConnect,0.07470297813415527,1,130,52,26,1
RRTConnect,0.04985785484313965,1,90,36,18,1
RRTConnect,0.05854153633117676,1,120,48,24,1
RRTConnect,0.04828166961669922,1,100,40,20,1
RRTConnect,0.04439830780029297,1,120,48,24,1
RRTConnect,0.029264450073242188,1,130,52,26,1
RRTConnect,0.039931297302246094,1,115,46,23,1
RRTConnect,0.06688404083251953,1,110,44,22,1
RRTConnect,0.06855130195617676,1,110,44,22,1
RRTConnect,0.08875131607055664,1,90,36,18,1
RRTConnect,0.06759095191955566,1,105,42,21,1
RRTConnect,0.07357501983642578,1,105,42,21,1
RRTConnect,0.0803520679473877,1,130,52,26,1
RRTConnect,0.08861398696899414,1,85,34,17,1
RRTConnect,0.07859539985656738,1,115,46,23,1
RRTConnect,0.10991239547729492,1,125,50,25,1
RRTConnect,0.04825401306152344,1,130,52,26,1
RRTConnect,0.06065654754638672,1,90,36,18,1
RRTConnect,0.03753089904785156,1,130,52,26,1
RRTConnect,0.06810522079467773,1,130,52,26,1
RRTConnect,0.057697296142578125,1,105,42,21,1
RRTConnect,0.05491447448730469,1,125,50,25,1
RRTConnect,0.06371474266052246,1,100,40,20,1
RRTConnect,0.0630788803100586,1,105,42,21,1
RRTConnect,0.05549049377441406,1,85,34,17,1
RRTConnect,0.05933809280395508,1,110,44,22,1
RRTConnect,0.07072830200195312,1,105,42,21,1
RRTConnect,0.038561344146728516,1,115,46,23,1
RRTConnect,0.041712284088134766,1,90,36,18,1
RRTConnect,0.027425289154052734,1,115,46,23,1
RRTConnect,0.029372215270996094,1,115,46,23,1
RRTConnect,0.05057263374328613,1,115,46,23,1
RRTConnect,0.03054952621459961,1,95,38,19,1
RRTConnect,0.04040169715881348,1,110,44,22,1
RRTConnect,0.03760862350463867,1,125,50,25,1
RRTConnect,0.03179478645324707,1,85,34,17,1
RRTConnect,0.05688834190368652,1,120,48,24,1
RRTConnect,0.050570011138916016,1,105,42,21,1
RRTConnect,0.034256935119628906,1,90,36,18,1
RRTConnect,0.03494548797607422,1,120,48,24,1
RRTConnect,0.03440690040588379,1,125,50,25,1
RRTConnect,0.030733108520507812,1,120,48,24,1
RRTConnect,0.04667854309082031,1,90,36,18,1
RRTConnect,0.03897738456726074,1,120,48,24,1
RRTConnect,0.050234317779541016,1,125,50,25,1
RRTConnect,0.03634047508239746,1,130,52,26,1
RRTConnect,0.041741371154785156,1,95,38,19,1
RRTConnect,0.04449582099914551,1,125,50,25,1
RRTConnect,0.04454517364501953,1,130,52,26,1
RRTConnect,0.044562339782714844,1,75,30,15,1
RRTConnect,0.04459547996520996,1,105,42,21,1
RRTConnect,0.018744230270385742,1,90,36,18,1
RRTConnect,0.02862858772277832,1,105,42,21,1
RRTConnect,0.037069082260131836,1,135,54,27,1
RRTConnect,0.030272245407104492,1,90,36,18,1
RRTConnect,0.03237462043762207,1,125,50,25,1
RRTConnect,0.039301395416259766,1,100,40,20,1
RRTConnect,0.04846453666687012,1,100,40,20,1
RRTConnect,0.0417943000793457,1,120,48,24,1
RRTConnect,0.023093223571777344,1,95,38,19,1
RRTConnect,0.04038596153259277,1,120,48,24,1
RRTConnect,0.05902433395385742,1,70,28,14,1
RRTConnect,0.018373727798461914,1,95,38,19,1
RRTConnect,0.038480520248413086,1,105,42,21,1
RRTConnect,0.03760075569152832,1,110,44,22,1
RRTConnect,0.03854656219482422,1,130,52,26,1
RRTConnect,0.03662228584289551,1,105,42,21,1
RRTConnect,0.05759906768798828,1,90,36,18,1
RRTConnect,0.046491384506225586,1,100,40,20,1
RRTConnect,0.03961062431335449,1,110,44,22,1
RRTConnect,0.0369267463684082,1,85,34,17,1
RRTConnect,0.036870718002319336,1,90,36,18,1
RRTConnect,0.05033755302429199,1,120,48,24,1
RRTConnect,0.04886889457702637,1,90,36,18,1
RRTConnect,0.05166888236999512,1,90,36,18,1
RRTConnect,0.032506465911865234,1,105,42,21,1
RRTConnect,0.03553581237792969,1,115,46,23,1
RRTConnect,0.04984092712402344,1,90,36,18,1
RRTConnect,0.03822469711303711,1,100,40,20,1
RRTConnect,0.04591488838195801,1,105,42,21,1
RRTConnect,0.038449764251708984,1,95,38,19,1
RRTConnect,0.041021108627319336,1,130,52,26,1
RRTConnect,0.021809101104736328,1,95,38,19,1
RRTConnect,0.04402303695678711,1,95,38,19,1
RRTConnect,0.04033637046813965,1,100,40,20,1
RRTConnect,0.04058504104614258,1,90,36,18,1
RRTConnect,0.05007052421569824,1,130,52,26,1
RRTConnect,0.03604412078857422,1,110,44,22,1
RRTConnect,0.025490522384643555,1,85,34,17,1
RRTConnect,0.03762650489807129,1,120,48,24,1
RRTConnect,0.037978172302246094,1,105,42,21,1
RRTConnect,0.04096841812133789,1,120,48,24,1
RRTConnect,0.040244102478027344,1,120,48,24,1
RRTConnect,0.02964043617248535,1,120,48,24,1
RRTConnect,0.0346071720123291,1,100,40,20,1
RRTConnect,0.04096794128417969,1,120,48,24,1
RRTConnect,0.03862929344177246,1,95,38,19,1
RRTConnect,0.03454446792602539,1,130,52,26,1
RRTConnect,0.044397592544555664,1,125,50,25,1
RRTConnect,0.02902698516845703,1,120,48,24,1
RRTConnect,0.055361032485961914,1,130,52,26,1
RRTConnect,0.03226351737976074,1,120,48,24,1
RRTConnect,0.04101109504699707,1,80,32,16,1
RRTConnect,0.022749662399291992,1,95,38,19,1
RRTConnect,0.03732180595397949,1,100,40,20,1
RRTConnect,0.03944683074951172,1,85,34,17,1
