planner_name,planning_time,attempts,states_explored,node_count,tree_depth,success
RRTConnect,0.06929945945739746,1,130,52,26,1
RRTConnect,0.05392336845397949,1,120,48,24,1
RRTConnect,0.07433629035949707,1,85,34,17,1
RRTConnect,0.4283003807067871,1,0,0,0,0
RRTConnect,0.0443878173828125,1,125,50,25,1
RRTConnect,0.4023561477661133,1,0,0,0,0
RRTConnect,0.05882573127746582,1,130,52,26,1
RRTConnect,0.21137118339538574,1,0,0,0,0
RRTConnect,0.07469964027404785,1,130,52,26,1
RRTConnect,0.05820298194885254,1,120,48,24,1
RRTConnect,0.05731511116027832,1,130,52,26,1
RRTConnect,0.07642722129821777,1,125,50,25,1
RRTConnect,0.05127382278442383,1,120,48,24,1
RRTConnect,0.08910560607910156,1,130,52,26,1
RRTConnect,0.2653837203979492,1,0,0,0,0
RRTConnect,0.053643226623535156,1,130,52,26,1
RRTConnect,0.05124378204345703,1,100,40,20,1
RRTConnect,0.04848909378051758,1,65,26,13,1
RRTConnect,0.11710572242736816,1,0,0,0,0
RRTConnect,0.039681434631347656,1,90,36,18,1
RRTConnect,0.03600358963012695,1,110,44,22,1
RRTConnect,0.0639181137084961,1,120,48,24,1
RRTConnect,0.04454302787780762,1,115,46,23,1
RRTConnect,0.045244455337524414,1,120,48,24,1
RRTConnect,0.04006361961364746,1,130,52,26,1
RRTConnect,0.03864407539367676,1,90,36,18,1
RRTConnect,0.0248262882232666,1,80,32,16,1
RRTConnect,0.06674885749816895,1,135,54,27,1
RRTConnect,0.045137882232666016,1,115,46,23,1
RRTConnect,0.058051347732543945,1,85,34,17,1
RRTConnect,0.04756879806518555,1,115,46,23,1
RRTConnect,0.06927752494812012,1,125,50,25,1
RRTConnect,0.038027048110961914,1,115,46,23,1
RRTConnect,0.06183576583862305,1,90,36,18,1
RRTConnect,0.04351377487182617,1,100,40,20,1
RRTConnect,0.058422088623046875,1,130,52,26,1
RRTConnect,0.2156050205230713,1,0,0,0,0
RRTConnect,0.05203962326049805,1,120,48,24,1
RRTConnect,0.037380218505859375,1,110,44,22,1
RRTConnect,0.052002906799316406,1,130,52,26,1
RRTConnect,0.041481733322143555,1,90,36,18,1
RRTConnect,0.05356860160827637,1,110,44,22,1
RRTConnect,0.05932354927062988,1,105,42,21,1
RRTConnect,0.04329347610473633,1,125,50,25,1
RRTConnect,0.09630441665649414,1,0,0,0,0
RRTConnect,0.08139944076538086,1,130,52,26,1
RRTConnect,0.035524845123291016,1,90,36,18,1
RRTConnect,0.052225351333618164,1,110,44,22,1
RRTConnect,0.03857827186584473,1,105,42,21,1
RRTConnect,0.04518628120422363,1,130,52,26,1
RRTConnect,0.06837844848632812,1,85,34,17,1
RRTConnect,0.05520319938659668,1,125,50,25,1
RRTConnect,0.07639551162719727,1,90,36,18,1
RRTConnect,0.04991602897644043,1,115,46,23,1
RRTConnect,0.04342818260192871,1,120,48,24,1
RRTConnect,0.056203603744506836,1,125,50,25,1
RRTConnect,0.05107307434082031,1,70,28,14,1
RRTConnect,0.06094861030578613,1,125,50,25,1
RRTConnect,0.07031846046447754,1,130,52,26,1
RRTConnect,0.20496749877929688,1,0,0,0,0
RRTConnect,0.06296610832214355,1,120,48,24,1
RRTConnect,0.06332135200500488,1,135,54,27,1
RRTConnect,0.04816102981567383,1,130,52,26,1
RRTConnect,0.06663131713867188,1,95,38,19,1
RRTConnect,0.044597625732421875,1,120,48,24,1
RRTConnect,0.062496185302734375,1,120,48,24,1
RRTConnect,0.06518244743347168,1,130,52,26,1
RRTConnect,0.05417370796203613,1,115,46,23,1
RRTConnect,0.05818319320678711,1,105,42,21,1
RRTConnect,0.05667710304260254,1,125,50,25,1
RRTConnect,0.05128026008605957,1,105,42,21,1
RRTConnect,0.1097099781036377,1,125,50,25,1
RRTConnect,0.0846414566040039,1,120,48,24,1
RRTConnect,0.0991673469543457,1,125,50,25,1
RRTConnect,0.42003297805786133,1,0,0,0,0
RRTConnect,0.23915362358093262,1,0,0,0,0
RRTConnect,0.04787635803222656,1,115,46,23,1
RRTConnect,0.10295319557189941,1,105,42,21,1
RRTConnect,0.08376955986022949,1,125,50,25,1
RRTConnect,0.0784902572631836,1,90,36,18,1
RRTConnect,0.05976510047912598,1,85,34,17,1
RRTConnect,0.16847681999206543,1,105,42,21,1
RRTConnect,0.06674671173095703,1,95,38,19,1
RRTConnect,0.12845849990844727,1,115,46,23,1
RRTConnect,0.09355282783508301,1,90,36,18,1
RRTConnect,0.08500075340270996,1,105,42,21,1
RRTConnect,0.09436798095703125,1,105,42,21,1
RRTConnect,0.10937380790710449,1,115,46,23,1
RRTConnect,0.06547713279724121,1,105,42,21,1
RRTConnect,0.07042932510375977,1,125,50,25,1
RRTConnect,0.10209178924560547,1,125,50,25,1
RRTConnect,0.04661679267883301,1,115,46,23,1
RRTConnect,0.06899619102478027,1,120,48,24,1
RRTConnect,0.05254864692687988,1,115,46,23,1
RRTConnect,0.043328046798706055,1,100,40,20,1
RRTConnect,0.07726240158081055,1,125,50,25,1
RRTConnect,0.0709526538848877,1,90,36,18,1
RRTConnect,0.07329559326171875,1,120,48,24,1
RRTConnect,0.05461740493774414,1,125,50,25,1
RRTConnect,0.031800270080566406,1,85,34,17,1
RRTConnect,0.05434584617614746,1,90,36,18,1
RRTConnect,0.031158924102783203,1,110,44,22,1
RRTConnect,0.051045894622802734,1,130,52,26,1
RRTConnect,0.041344642639160156,1,80,32,16,1
RRTConnect,0.05221700668334961,1,120,48,24,1
RRTConnect,0.04957890510559082,1,130,52,26,1
