x,y,z,qx,qy,qz,qw,joint1,joint2,joint3,joint4,joint5_roll
0.05087709920775368,0.020300008198329316,0.22470515848937553,0.6039319260547535,-0.04405692316365424,0.7940131118056738,-0.05355739438973989,0.4812168696034651,-0.7358324815842542,0.5554773231190948,-1.6937930089376299,2.6739676273135053
0.12191188549210287,0.027083857217959927,-0.003127791339576372,-0.3038501030584606,0.7519448956585544,0.4092443192194135,0.4180586991692045,0.24160102316514243,0.6582899974345366,0.6516552257344821,0.761206611269108,-0.8531216536458244
-0.1990507661949111,-0.09927053715481744,0.185933555000374,-0.05306380910535886,0.8578735496563255,0.3715880233531236,-0.35094094355575634,-2.7019342316336017,0.492713054733817,-0.5424198954764705,-0.5479295826358199,2.1866444911537206
0.011607563219468087,-0.0020401071023201846,0.3274435474729019,0.21414499148484442,-0.621269369577593,0.31349470281238623,0.6854833071309538,1.3807567565593297,-0.5990331953662075,-0.6030744795949056,-0.2011980253674741,-0.6132364541053912
-0.002699452389981807,0.04982924924227382,0.24767692891909068,0.5059518836710832,-0.19253773761508458,-0.5745839927047642,0.6138364165893051,-1.283936229087558,-1.1181366028225403,-0.2807056320585659,1.7511346715797715,1.1141215085823832
-0.16715403119937228,0.12539842649530059,0.20507811264053555,0.30060640139413725,0.9536276714463533,-0.005759743554337342,0.014031430677630212,2.5309018865974178,0.34654474785414147,-0.6272453637598606,0.31092957220801254,-3.139042059658069
0.045758132489131104,-0.14293020315588362,0.172290417439556,0.12282702410876878,0.32215120429159017,-0.5535769458976753,0.7580796057754519,-1.338860603330666,-0.2103355500304962,0.18195586546747777,0.7027696389902729,-0.2199856886464513
0.025461882798659546,-0.005119732297798859,0.24524593924663393,0.7837458458136904,0.04162296830621366,-0.34364389687176133,0.5156732006047563,-0.36342069917235253,-0.8588957970326991,-0.12776006086295388,1.6073336307896928,1.8599784236328096
0.03496812678952546,0.041587649827023884,0.26052108616909664,0.4703460017003406,-0.2690540574116479,0.789448170791393,-0.28836806083364447,-2.075390166243386,-1.2456133898246349,-0.005189171245872259,0.6228929406604704,-1.0355427321949873
-0.06351781406914371,0.16469872425869328,0.009841430623072288,0.5125271649344455,0.6212872528918522,-0.5578762392790066,-0.20023025806872427,2.0007136338379885,0.7534144126221967,0.45110744461578434,-0.875568755789952,-1.8904223863093452
-0.023364484507330682,-0.005470375618416803,0.24762850869367836,-0.012713449777705705,0.9416158722317102,-0.19862671786943822,0.27156094031447187,-2.9881234163024333,-0.7654723677649495,-0.12210460176546523,1.4185373392727663,-2.6839993943798586
0.19119207103911362,-0.10682515243631618,0.22311221981973312,0.024004634770336816,0.15286684841502088,-0.2597480995345252,0.95319800091765,-0.5375829825962697,0.3892961422131411,-0.936137813454843,0.8556200993001533,-0.03532928906298993
0.005273851473230906,-0.177870370999061,0.26693111360477895,-0.529846699886082,0.5310575000396182,0.4866790902222064,-0.44764256881130554,-1.6085932076501006,0.4681740333353521,-1.483920027399708,1.0560396291897953,1.6967502445297118
-0.03956602581984775,-0.04082887449240177,0.2868922729313259,-0.2969225120429367,-0.04629188507161663,0.9061534184916804,-0.2976240335968684,-2.471884917889772,-0.22456141817179764,-0.9899286230510582,1.8157353751659107,0.11283187375284287
-0.06815749506364666,-0.026166403503617226,0.13767317472923804,-0.17969335727957864,0.7898069945925859,0.5861614609596683,-0.018164534892149427,-2.8260612339238325,-0.752405161020085,0.960175407319813,-0.024785100524466808,1.89385636352862
0.05328290299738281,0.07245884099150837,-0.0627593357682226,0.3017844000072293,-0.2060896706049784,0.8314088658946573,-0.4185839477261018,1.052921947197044,1.4636773591993442,0.22681172356131718,1.786645362986382,2.4594016262224354
0.1525853827819972,0.12030414915268538,0.04303092055439342,-0.20780297672527134,0.8014840071550853,0.07235478622701207,0.5560630306438173,0.7078154191963608,0.6578218838279013,-0.036143322009234424,1.3481888528775932,0.30078833674325844
-0.17830100138929594,0.14342856048184788,0.07271012058197143,0.17886641063683562,0.6903561697335378,-0.6470881602510116,-0.26961468602376826,2.495732118127905,0.7309663264787547,-0.12344413321314529,-0.748767017133379,-1.5881395677255306
0.14128821916642167,0.15168834784902743,0.008930842352759358,0.6561015603827625,-0.23908270797920225,-0.625069720631392,-0.34879513408078033,0.8649523169171767,0.7974410528914966,0.01176945720114797,0.6001667637231372,-1.4162460099134135
0.048405518910082185,0.019270855175951368,0.32935512229810315,0.7600856993591832,0.26513891976580345,0.5427655211184561,-0.23953428134631388,-2.6547503830358883,-0.6428155474105425,-0.7120261894616646,-0.5266658839031424,0.25228385461151204
